中国常用
药品审评中心,http://www.cde.org.cn
中国国家药监局,https://www.nmpa.gov.cn
中国药品法规*蒲标,https://db.ouryao.com/fagui
ICH指导原则,http://www.cde.org.cn/ichWeb/index.jsp
CDE原辅包登记,https://www.cde.org.cn/main/xxgk/listpage/ba7aed094c29ae31467c0a35463a716e
药品信息查询*NMPA,http://app1.nmpa.gov.cn/data_nmpa/face3/dir.html?type=yp
,https://www.nmpa.gov.cn/datasearch/home-index.html#category=yp
国/行/地方标准,http://std.samr.gov.cn
一致性新报/补充查,https://www.cde.org.cn/yzxpj/listpage/be09166458fb29657b51c39ef3c2fc96
药包材标准,http://app.nifdc.org.cn/jianybz/jybzTwoGj.do?formAction=listYbc
中国药品专利登记,https://zldj.cde.org.cn/list?listType=PublicInfoList
查询*NMPA,https://www.nmpa.gov.cn/zwfw/zwfwzhcx/index.html
药包材标准2015,https://db.ouryao.com/ybb
优先审评公示*CDE,https://www.cde.org.cn/main/xxgk/listpage/2f78f372d351c6851af7431c7710a731
突破性治疗药*CDE,https://www.cde.org.cn/main/xxgk/listpage/da6efd086c099b7fc949121166f0130c
中检院·生物批签发公示,https://bio.nifdc.org.cn/pqf/search.do?formAction=pqfGs
NMPA网上办事大厅,https://zwfw.nmpa.gov.cn/web/index
国家药品编码,https://www.nmpa.gov.cn/zwfw/zwfwzxfw/zxfwsjxz/index.html
地方中药材标准,https://db.ouryao.com/dfbz
化妆品*新NMPA,https://www.nmpa.gov.cn/datasearch/home-index.html#category=hzp

世界各国药监局
日本药监局PMDA,https://www.pmda.go.jp
西班牙药监局CIMA,https://cima.aemps.es/cima/publico/home.html
美国药监局FDA,https://www.fda.gov
法国药监局ANSM,https://ansm.sante.fr
国家药监局NMPA,https://www.nmpa.gov.cn
意大利药品说明书,https://farmaci.agenziafarmaco.gov.it/bancadatifarmaci/home
意大利国家药监局AIFA,https://www.aifa.gov.it
阿根廷药监局,https://www.argentina.gob.ar/anmat
英国药监局MHRA,https://www.gov.uk/government/organisations/medicines-and-healthcare-products-regulatory-agency
德国药监局,https://www.dimdi.de/dynamic/de/startseite
俄罗斯卫生部,https://grls.rosminzdrav.ru/default.aspx
英国药监局*MHRA,https://www.gov.uk/government/organisations/medicines-and-healthcare-products-regulatory-agency
印度药监局 (CDSCO),https://cdsco.gov.in/opencms/opencms/en/Home/#
法国药品查询,https://base-donnees-publique.medicaments.gouv.fr/index.php
中国药典会,https://www.chp.org.cn
澳大利亚药监局,https://www.tga.gov.au
土耳其药监局,https://www.titck.gov.tr
药品信息查询*瑞典,https://www.lakemedelsverket.se/sv/sok-lakemedelsfakta?activeTab=1
澳大利亚·TGA审评报告,https://www.tga.gov.au/ws-auspar-index
中国食品药品检定研究院,https://www.nifdc.org.cn/nifdc

药品说明书
美国·药品说明书Dailymed,https://dailymed.nlm.nih.gov/dailymed/index.cfm
意大利药品说明书,https://farmaci.agenziafarmaco.gov.it/bancadatifarmaci/home
日本·药品说明书*PMDA,https://www.pmda.go.jp/PmdaSearch/iyakuSearch
国内药品说明书,https://ypsm.yzsbh.com//drugs-home?&show_navbar=true
欧洲药品说明书*HMA,https://mri.cts-mrp.eu/portal/search/fulltext
德国·药品说明书Compendium,https://compendium.ch
英国·药品说明书*EMC,https://www.medicines.org.uk/emc
法国·药品批准,http://agence-prd.ansm.sante.fr/php/ecodex/index.php
英国·药品说明书*MHRA,https://products.mhra.gov.uk
丁香用药助手,https://drugs.dxy.cn
美国·NDC查询,https://www.accessdata.fda.gov/scripts/cder/daf
西班牙·说明书*AEMPS,https://cima.aemps.es/cima/publico/home.html
中国台湾·药品信息查询,https://info.fda.gov.tw/MLMS/HList.aspx
加拿大·药品说明书*HC,https://health-products.canada.ca/dpd-bdpp/index-eng.jsp
日本·药品说明书,https://www.pmda.go.jp/PmdaSearch/iyakuSearch
韩国·药品说明书,https://nedrug.mfds.go.kr/searchDrug
日本·药品说明书*Japic,https://database.japic.or.jp/is/sp/pins/top.jsp?targetDB=1
波兰·药品信息,https://rejestrymedyczne.ezdrowie.gov.pl/rpl/search/public
台湾省·药品-器械-化妆品说明书,https://info.fda.gov.tw/MLMS/H0001.aspx
新西兰·药品说明书*Medsafe,http://www.medsafe.govt.nz/regulatory/DbSearch.asp

临床数据库
中国临床登记与公示平台,http://www.chinadrugtrials.org.cn/index.html
美国·临床公示,https://www.clinicaltrials.gov
欧盟·临床公示,https://www.clinicaltrialsregister.eu/ctr-search/search
世卫·临床数据,https://trialsearch.who.int
日本临床信息,https://www.clinicaltrials.jp/cti-user/trial/Search.jsp
印度·临床试验注册,http://ctri.nic.in/Clinicaltrials/login.php

原辅包数据库
中国药包材质量标准,https://db.ouryao.com/ybb
日本辅料标准,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000198369.html
日本MF原料辅料中间体,https://www.pmda.go.jp/review-services/drug-reviews/master-files/0008.html
韩国原料药DMF,https://nedrug.mfds.go.kr/pbp/CCBAC03

毒性数据库
Toxinfo*毒性数据,https://www.toxinfo.io
化学毒性数据*CN,http://icsc.brici.ac.cn/index_zonghe_duxing.asp
